,ds_count,task,ds,date,model_label,value,percent_of_max_sota,gain,ratio,max_sota,percent_of_max_metric,merge
7,1,3D Object Detection,ScanNetV2 - 3D Object Detection benchmarking,2017-11,SGPN,20.7,32.24,20.7,100,64.2,0.32,mAP\\-at\\-0\\.25
8,1,3D Object Detection,ScanNetV2 - 3D Object Detection benchmarking,2018-12,GSPN,30.6,47.66,9.9,0.2276,64.2,0.48,mAP\\-at\\-0\\.25
9,1,3D Object Detection,ScanNetV2 - 3D Object Detection benchmarking,2018-12,3D-SIS,40.2,62.62,9.6,0.2207,64.2,0.63,mAP\\-at\\-0\\.25
10,1,3D Object Detection,ScanNetV2 - 3D Object Detection benchmarking,2019-04,VoteNet,58.6,91.28,18.4,0.423,64.2,0.91,mAP\\-at\\-0\\.25
11,1,3D Object Detection,ScanNetV2 - 3D Object Detection benchmarking,2020-03,3D-MPA,64.2,100.0,5.6,0.1287,64.2,1.0,mAP\\-at\\-0\\.25
0,1,Weakly Supervised Object Detection,COCO test-dev - Weakly Supervised Object Detection benchmarking,2015-11,WSDDN,11.5,84.56,11.5,100,13.6,0.12,AP50
1,1,Weakly Supervised Object Detection,COCO test-dev - Weakly Supervised Object Detection benchmarking,2016-11,WCCN,12.3,90.44,0.8,0.381,13.6,0.13,AP50
2,1,Weakly Supervised Object Detection,COCO test-dev - Weakly Supervised Object Detection benchmarking,2017-11,WSGARN+SSD,13.6,100.0,1.3,0.619,13.6,0.15,AP50
3,1,Object Detection,COCO test-dev - Object Detection benchmarking,2015-12,SSD512,48.5,67.45,48.5,100,71.9,0.52,AP50
4,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-03,DeformConv-R-FCN (Aligned-Inception-ResNet),58.0,80.67,9.5,0.406,71.9,0.62,AP50
5,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-03,Mask R-CNN (ResNeXt-101-FPN),62.3,86.65,4.3,0.1838,71.9,0.67,AP50
6,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-11,RefineDet512+ (ResNet-101),62.9,87.48,0.6,0.0256,71.9,0.67,AP50
7,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-11,"D-RFCN + SNIP (ResNet-101, multi-scale)",65.5,91.1,2.6,0.1111,71.9,0.7,AP50
8,1,Object Detection,COCO test-dev - Object Detection benchmarking,2017-11,"D-RFCN + SNIP (DPN-98 with flip, multi-scale)",67.3,93.6,1.8,0.0769,71.9,0.72,AP50
9,1,Object Detection,COCO test-dev - Object Detection benchmarking,2018-11,"DCNv2 (ResNet-101, multi-scale)",67.9,94.44,0.6,0.0256,71.9,0.73,AP50
10,1,Object Detection,COCO test-dev - Object Detection benchmarking,2019-01,"TridentNet (ResNet-101-Deformable, Image Pyramid)",69.7,96.94,1.8,0.0769,71.9,0.75,AP50
11,1,Object Detection,COCO test-dev - Object Detection benchmarking,2019-09,"Cascade Mask R-CNN (Triple-ResNeXt152, multi-scale)",71.9,100.0,2.2,0.094,71.9,0.77,AP50
12,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2015-12,MNC,44.3,66.92,44.3,100,66.2,0.47,AP50
13,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2016-11,FCIS  +OHEM,49.5,74.77,5.2,0.2374,66.2,0.53,AP50
14,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2016-11,FCIS+++  +OHEM,54.5,82.33,5.0,0.2283,66.2,0.58,AP50
15,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2017-03,Mask R-CNN (ResNeXt-101-FPN),60.0,90.63,5.5,0.2511,66.2,0.64,AP50
16,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2019-08,"Cascade R-CNN (ResNet-101-FPN, map-guided)",61.4,92.75,1.4,0.0639,66.2,0.66,AP50
17,1,Instance Segmentation,COCO test-dev - Instance Segmentation benchmarking,2019-11,CenterMask + VoVNetV2-99 (multi-scale),66.2,100.0,4.8,0.2192,66.2,0.71,AP50
18,1,Few-Shot Image Classification,CUB-200-2011 - 0-Shot - Few-Shot Image Classification benchmarking,2016-05,Word CNN-RNN (DS-SJE Embedding),48.7,100.0,48.7,100,48.7,0.52,AP50
19,1,Few-Shot Image Classification,Flowers-102 - 0-Shot - Few-Shot Image Classification benchmarking,2016-05,Word CNN-RNN (DS-SJE Embedding),59.6,100.0,59.6,100,59.6,0.64,AP50
20,1,Keypoint Detection,COCO test-dev - Keypoint Detection benchmarking,2016-11,AE,86.8,92.93,86.8,100,93.4,0.93,AP50
21,1,Keypoint Detection,COCO test-dev - Keypoint Detection benchmarking,2017-03,Mask R-CNN,87.3,93.47,0.5,0.0758,93.4,0.93,AP50
22,1,Keypoint Detection,COCO test-dev - Keypoint Detection benchmarking,2017-11,CPN,91.4,97.86,4.1,0.6212,93.4,0.98,AP50
23,1,Keypoint Detection,COCO test-dev - Keypoint Detection benchmarking,2017-11,CPN+,91.7,98.18,0.3,0.0455,93.4,0.98,AP50
24,1,Keypoint Detection,COCO test-dev - Keypoint Detection benchmarking,2018-04,Simple Base,91.9,98.39,0.2,0.0303,93.4,0.98,AP50
25,1,Keypoint Detection,COCO test-dev - Keypoint Detection benchmarking,2018-04,Simple Base+*,92.4,98.93,0.5,0.0758,93.4,0.99,AP50
26,1,Keypoint Detection,COCO test-dev - Keypoint Detection benchmarking,2019-01,MSPN,93.4,100.0,1.0,0.1515,93.4,1.0,AP50
27,1,Pose Estimation,COCO test-dev - Pose Estimation benchmarking,2016-11,CMU-Pose,84.9,90.9,84.9,100,93.4,0.91,AP50
28,1,Pose Estimation,COCO test-dev - Pose Estimation benchmarking,2016-12,RMPE++,89.2,95.5,4.3,0.5059,93.4,0.96,AP50
29,1,Pose Estimation,COCO test-dev - Pose Estimation benchmarking,2017-11,"CPN+ [6, 9]",91.7,98.18,2.5,0.2941,93.4,0.98,AP50
30,1,Pose Estimation,COCO test-dev - Pose Estimation benchmarking,2018-04,Flow-based (ResNet-152),91.9,98.39,0.2,0.0235,93.4,0.98,AP50
31,1,Pose Estimation,COCO test-dev - Pose Estimation benchmarking,2019-01,MSPN,93.4,100.0,1.5,0.1765,93.4,1.0,AP50
32,1,Multi-Person Pose Estimation,COCO test-dev - Multi-Person Pose Estimation benchmarking,2016-11,CMU-Pose,84.9,95.07,84.9,100,89.3,0.91,AP50
33,1,Multi-Person Pose Estimation,COCO test-dev - Multi-Person Pose Estimation benchmarking,2017-01,G-RMI,85.5,95.74,0.6,0.1364,89.3,0.92,AP50
34,1,Multi-Person Pose Estimation,COCO test-dev - Multi-Person Pose Estimation benchmarking,2018-03,PersonLab,89.0,99.66,3.5,0.7955,89.3,0.95,AP50
35,1,Multi-Person Pose Estimation,COCO test-dev - Multi-Person Pose Estimation benchmarking,2019-08,HigherHRNet (HR-Net-48),89.3,100.0,0.3,0.0682,89.3,0.96,AP50
36,1,Object Detection,COCO minival - Object Detection benchmarking,2016-12,FPN+,61.3,90.41,61.3,100,67.8,0.66,AP50
37,1,Object Detection,COCO minival - Object Detection benchmarking,2017-11,Mask R-CNN (ResNet-101 + 1 NL),63.1,93.07,1.8,0.2769,67.8,0.68,AP50
38,1,Object Detection,COCO minival - Object Detection benchmarking,2017-11,Mask R-CNN (ResNeXt-152 + 1 NL),67.8,100.0,4.7,0.7231,67.8,0.73,AP50
39,1,Keypoint Detection,COCO test-challenge - Keypoint Detection benchmarking,2017-01,G-RMI*,85.9,92.47,85.9,100,92.9,0.92,AP50
40,1,Keypoint Detection,COCO test-challenge - Keypoint Detection benchmarking,2017-03,Mask R-CNN*,89.2,96.02,3.3,0.4714,92.9,0.96,AP50
41,1,Keypoint Detection,COCO test-challenge - Keypoint Detection benchmarking,2017-11,CPN+,90.5,97.42,1.3,0.1857,92.9,0.97,AP50
42,1,Keypoint Detection,COCO test-challenge - Keypoint Detection benchmarking,2018-04,Simple Base+*,90.9,97.85,0.4,0.0571,92.9,0.97,AP50
43,1,Keypoint Detection,COCO test-challenge - Keypoint Detection benchmarking,2019-01,MSPN+*,92.9,100.0,2.0,0.2857,92.9,0.99,AP50
44,1,Real-time Instance Segmentation,MSCOCO - Real-time Instance Segmentation benchmarking,2019-04,YOLACT,42.0,90.13,42.0,100,46.6,0.45,AP50
45,1,Real-time Instance Segmentation,MSCOCO - Real-time Instance Segmentation benchmarking,2019-04,YOLACT-550 (ResNet-101-FPN),46.6,100.0,4.6,1.0,46.6,0.5,AP50
46,1,3D Object Detection,nuScenes-FB - 3D Object Detection benchmarking,2019-05,RRPN + R101 - FB,59.0,100.0,59,100,59,0.63,AP50
47,1,3D Object Detection,nuScenes-F - 3D Object Detection benchmarking,2019-05,RRPN + R101 - F,64.9,100.0,64.9,100,64.9,0.69,AP50
0,1,Image Super-Resolution,Set5 - 4x upscaling - Image Super-Resolution benchmarking,2015-11,DRCN,3.26,91.06,3.26,100,3.58,0.87,MOS
1,1,Image Super-Resolution,Set5 - 4x upscaling - Image Super-Resolution benchmarking,2016-09,SRResNet,3.37,94.13,0.11,0.3437,3.58,0.9,MOS
2,1,Image Super-Resolution,Set5 - 4x upscaling - Image Super-Resolution benchmarking,2016-09,SRGAN,3.58,100.0,0.21,0.6562,3.58,0.96,MOS
3,1,Image Super-Resolution,Set14 - 4x upscaling - Image Super-Resolution benchmarking,2015-11,DRCN,2.84,76.34,2.84,100,3.72,0.76,MOS
4,1,Image Super-Resolution,Set14 - 4x upscaling - Image Super-Resolution benchmarking,2016-09,SRResNet,2.98,80.11,0.14,0.1591,3.72,0.8,MOS
5,1,Image Super-Resolution,Set14 - 4x upscaling - Image Super-Resolution benchmarking,2016-09,SRGAN,3.72,100.0,0.74,0.8409,3.72,1.0,MOS
6,1,Image Super-Resolution,BSD100 - 4x upscaling - Image Super-Resolution benchmarking,2015-11,DRCN,2.12,59.55,2.12,100,3.56,0.57,MOS
7,1,Image Super-Resolution,BSD100 - 4x upscaling - Image Super-Resolution benchmarking,2016-09,SRGAN,3.56,100.0,1.44,1.0,3.56,0.95,MOS
8,1,Face Alignment,CelebA Aligned - Face Alignment benchmarking,2019-08,Progressive Face SR,3.73,100.0,3.73,100,3.73,1.0,MOS
0,1,Conditional Image Generation,CIFAR-10 - Conditional Image Generation benchmarking,2015-11,DCGAN,6.58,71.37,6.58,100,9.22,0.05,Inception\\ score
1,1,Conditional Image Generation,CIFAR-10 - Conditional Image Generation benchmarking,2016-06,Improved GAN,8.09,87.74,1.51,0.572,9.22,0.06,Inception\\ score
2,1,Conditional Image Generation,CIFAR-10 - Conditional Image Generation benchmarking,2016-10,AC-GAN,8.25,89.48,0.16,0.0606,9.22,0.07,Inception\\ score
3,1,Conditional Image Generation,CIFAR-10 - Conditional Image Generation benchmarking,2016-12,SGAN,8.59,93.17,0.34,0.1288,9.22,0.07,Inception\\ score
4,1,Conditional Image Generation,CIFAR-10 - Conditional Image Generation benchmarking,2017-03,WGAN-GP,8.67,94.03,0.08,0.0303,9.22,0.07,Inception\\ score
5,1,Conditional Image Generation,CIFAR-10 - Conditional Image Generation benchmarking,2017-09,Splitting GAN,8.87,96.2,0.2,0.0758,9.22,0.07,Inception\\ score
6,1,Conditional Image Generation,CIFAR-10 - Conditional Image Generation benchmarking,2018-09,BigGAN,9.22,100.0,0.35,0.1326,9.22,0.07,Inception\\ score
7,1,Image Generation,CIFAR-10 - Image Generation benchmarking,2016-06,ALI,5.34,57.92,5.34,100,9.22,0.04,Inception\\ score
8,1,Image Generation,CIFAR-10 - Image Generation benchmarking,2016-06,Improved GAN,6.86,74.4,1.52,0.3918,9.22,0.06,Inception\\ score
9,1,Image Generation,CIFAR-10 - Image Generation benchmarking,2017-02,CEGAN-Ent-VI,7.07,76.68,0.21,0.0541,9.22,0.06,Inception\\ score
10,1,Image Generation,CIFAR-10 - Image Generation benchmarking,2017-03,LR-GAN,7.17,77.77,0.1,0.0258,9.22,0.06,Inception\\ score
11,1,Image Generation,CIFAR-10 - Image Generation benchmarking,2017-03,WGAN-GP,7.86,85.25,0.69,0.1778,9.22,0.06,Inception\\ score
12,1,Image Generation,CIFAR-10 - Image Generation benchmarking,2017-09,Splitting GAN,7.9,85.68,0.04,0.0103,9.22,0.06,Inception\\ score
13,1,Image Generation,CIFAR-10 - Image Generation benchmarking,2017-10,PGGAN,8.8,95.44,0.9,0.232,9.22,0.07,Inception\\ score
14,1,Image Generation,CIFAR-10 - Image Generation benchmarking,2018-09,BigGAN,9.22,100.0,0.42,0.1082,9.22,0.07,Inception\\ score
15,1,Image Generation,Stanford Cars - Image Generation benchmarking,2016-06,InfoGAN,28.62,87.74,28.62,100,32.62,0.23,Inception\\ score
16,1,Image Generation,Stanford Cars - Image Generation benchmarking,2018-11,FineGAN,32.62,100.0,4.0,1.0,32.62,0.26,Inception\\ score
17,1,Image Generation,Stanford Dogs - Image Generation benchmarking,2016-06,InfoGAN,43.16,91.99,43.16,100,46.92,0.35,Inception\\ score
18,1,Image Generation,Stanford Dogs - Image Generation benchmarking,2018-11,FineGAN,46.92,100.0,3.76,1.0,46.92,0.38,Inception\\ score
19,1,Image Generation,CUB 128 x 128 - Image Generation benchmarking,2016-06,InfoGAN,47.32,90.08,47.32,100,52.53,0.38,Inception\\ score
20,1,Image Generation,CUB 128 x 128 - Image Generation benchmarking,2018-11,FineGAN,52.53,100.0,5.21,1.0,52.53,0.42,Inception\\ score
21,1,Text-to-Image Generation,CUB - Text-to-Image Generation benchmarking,2016-10,GAWWN,3.62,76.21,3.62,100,4.75,0.03,Inception\\ score
22,1,Text-to-Image Generation,CUB - Text-to-Image Generation benchmarking,2016-12,StackGAN,3.7,77.89,0.08,0.0708,4.75,0.03,Inception\\ score
23,1,Text-to-Image Generation,CUB - Text-to-Image Generation benchmarking,2017-10,StackGAN-v2,3.82,80.42,0.12,0.1062,4.75,0.03,Inception\\ score
24,1,Text-to-Image Generation,CUB - Text-to-Image Generation benchmarking,2017-11,AttnGAN,4.36,91.79,0.54,0.4779,4.75,0.04,Inception\\ score
25,1,Text-to-Image Generation,CUB - Text-to-Image Generation benchmarking,2019-03,MirrorGAN,4.56,96.0,0.2,0.177,4.75,0.04,Inception\\ score
26,1,Text-to-Image Generation,CUB - Text-to-Image Generation benchmarking,2019-04,DM-GAN,4.75,100.0,0.19,0.1681,4.75,0.04,Inception\\ score
27,1,Conditional Image Generation,ImageNet 128x128 - Conditional Image Generation benchmarking,2016-10,AC-GAN,28.5,22.89,28.5,100,124.5,0.23,Inception\\ score
28,1,Conditional Image Generation,ImageNet 128x128 - Conditional Image Generation benchmarking,2018-02,Projection Discriminator,36.8,29.56,8.3,0.0865,124.5,0.3,Inception\\ score
29,1,Conditional Image Generation,ImageNet 128x128 - Conditional Image Generation benchmarking,2018-05,SAGAN,52.52,42.18,15.72,0.1638,124.5,0.42,Inception\\ score
30,1,Conditional Image Generation,ImageNet 128x128 - Conditional Image Generation benchmarking,2018-09,BigGAN-deep,124.5,100.0,71.98,0.7498,124.5,1.0,Inception\\ score
31,1,Text-to-Image Generation,COCO - Text-to-Image Generation benchmarking,2016-12,StackGAN,8.45,27.71,8.45,100,30.49,0.07,Inception\\ score
32,1,Text-to-Image Generation,COCO - Text-to-Image Generation benchmarking,2017-11,AttnGAN,25.89,84.91,17.44,0.7913,30.49,0.21,Inception\\ score
33,1,Text-to-Image Generation,COCO - Text-to-Image Generation benchmarking,2019-03,MirrorGAN,26.47,86.82,0.58,0.0263,30.49,0.21,Inception\\ score
34,1,Text-to-Image Generation,COCO - Text-to-Image Generation benchmarking,2019-04,DM-GAN,30.49,100.0,4.02,0.1824,30.49,0.24,Inception\\ score
35,1,Text-to-Image Generation,Oxford 102 Flowers - Text-to-Image Generation benchmarking,2016-12,StackGAN,3.2,98.16,3.2,100,3.26,0.03,Inception\\ score
36,1,Text-to-Image Generation,Oxford 102 Flowers - Text-to-Image Generation benchmarking,2017-10,StackGAN-v2,3.26,100.0,0.06,1.0,3.26,0.03,Inception\\ score
37,1,Image Generation,STL-10 - Image Generation benchmarking,2017-09,D2GAN,7.98,85.44,7.98,100,9.34,0.06,Inception\\ score
38,1,Image Generation,STL-10 - Image Generation benchmarking,2018-02,SN-GAN,9.1,97.43,1.12,0.8235,9.34,0.07,Inception\\ score
39,1,Image Generation,STL-10 - Image Generation benchmarking,2018-12,Improving MMD GAN,9.34,100.0,0.24,0.1765,9.34,0.08,Inception\\ score
0,1,Unsupervised Image Classification,SVHN - Unsupervised Image Classification benchmarking,2015-11,DEC,10.0,100.0,10,100,10,1.0,\\#\\ of\\ clusters\\ \\(k\\)
0,1,Unsupervised Image Classification,SVHN - Unsupervised Image Classification benchmarking,2015-11,DEC,11.9,15.49,11.9,100,76.8,0.12,Acc
1,1,Unsupervised Image Classification,SVHN - Unsupervised Image Classification benchmarking,2017-02,IMSAT,57.3,74.61,45.4,0.6995,76.8,0.58,Acc
2,1,Unsupervised Image Classification,SVHN - Unsupervised Image Classification benchmarking,2018-02,ACOL-GAR,76.8,100.0,19.5,0.3005,76.8,0.77,Acc
3,1,Retinal OCT Disease Classification,OCT2017 - Retinal OCT Disease Classification benchmarking,2015-12,InceptionV3,96.6,97.18,96.6,100,99.4,0.97,Acc
4,1,Retinal OCT Disease Classification,OCT2017 - Retinal OCT Disease Classification benchmarking,2015-12,ResNet50-v1,99.3,99.9,2.7,0.9643,99.4,1.0,Acc
5,1,Retinal OCT Disease Classification,OCT2017 - Retinal OCT Disease Classification benchmarking,2018-01,MobileNet-v2,99.4,100.0,0.1,0.0357,99.4,1.0,Acc
6,1,Retinal OCT Disease Classification,Srinivasan2014 - Retinal OCT Disease Classification benchmarking,2015-12,ResNet50-v1,94.92,97.39,94.92,100,97.46,0.95,Acc
7,1,Retinal OCT Disease Classification,Srinivasan2014 - Retinal OCT Disease Classification benchmarking,2018-01,MobileNet-v2,97.46,100.0,2.54,1.0,97.46,0.98,Acc
8,1,Action Segmentation,GTEA - Action Segmentation benchmarking,2016-02,ST-CNN,60.6,75.94,60.6,100,79.8,0.61,Acc
9,1,Action Segmentation,GTEA - Action Segmentation benchmarking,2016-11,ED-TCN,64.0,80.2,3.4,0.1771,79.8,0.64,Acc
10,1,Action Segmentation,GTEA - Action Segmentation benchmarking,2018-06,TDRN,70.1,87.84,6.1,0.3177,79.8,0.71,Acc
11,1,Action Segmentation,GTEA - Action Segmentation benchmarking,2019-03,MS-TCN,79.2,99.25,9.1,0.474,79.8,0.8,Acc
12,1,Action Segmentation,GTEA - Action Segmentation benchmarking,2020-03,SSTDA,79.8,100.0,0.6,0.0313,79.8,0.8,Acc
13,1,Text-to-Image Generation,Multi-Modal-CelebA-HQ - Text-to-Image Generation benchmarking,2017-11,AttnGAN,13.0,79.27,13.0,100,16.4,0.13,Acc
14,1,Text-to-Image Generation,Multi-Modal-CelebA-HQ - Text-to-Image Generation benchmarking,2019-04,DM-GAN,16.4,100.0,3.4,1.0,16.4,0.16,Acc
15,1,Action Segmentation,Breakfast - Action Segmentation benchmarking,2019-03,MS-TCN (IDT),65.1,92.74,65.1,100,70.2,0.65,Acc
16,1,Action Segmentation,Breakfast - Action Segmentation benchmarking,2019-03,MS-TCN (I3D),66.3,94.44,1.2,0.2353,70.2,0.67,Acc
17,1,Action Segmentation,Breakfast - Action Segmentation benchmarking,2020-03,SSTDA,70.2,100.0,3.9,0.7647,70.2,0.71,Acc
18,1,Action Segmentation,50 Salads - Action Segmentation benchmarking,2019-03,MS-TCN,80.7,97.0,80.7,100,83.2,0.81,Acc
19,1,Action Segmentation,50 Salads - Action Segmentation benchmarking,2020-03,SSTDA,83.2,100.0,2.5,1.0,83.2,0.84,Acc
0,1,Face Anti-Spoofing,Replay-Attack - Face Anti-Spoofing benchmarking,2015-11,YCbCr+HSV-LBP,2.9,100.0,2.9,100,2.9,1.0,HTER
0,1,Face Anti-Spoofing,MSU-MFSD - Face Anti-Spoofing benchmarking,2015-11,Color LBP,10.8,100.0,10.8,100,10.8,1.0,Equal\\ Error\\ Rate
0,1,Multi-Person Pose Estimation,WAF - Multi-Person Pose Estimation benchmarking,2015-11,DeepCut,86.5,98.18,86.5,100,88.1,0.98,AOP
1,1,Multi-Person Pose Estimation,WAF - Multi-Person Pose Estimation benchmarking,2016-05,DeeperCut,88.1,100.0,1.6,1.0,88.1,1.0,AOP
0,1,Semantic Segmentation,CamVid - Semantic Segmentation benchmarking,2015-11,ReSeg,88.7,96.94,88.7,100,91.5,0.97,Global\\ Accuracy
1,1,Semantic Segmentation,CamVid - Semantic Segmentation benchmarking,2016-11,FC-DenseNet103,91.5,100.0,2.8,1.0,91.5,1.0,Global\\ Accuracy
0,1,Action Recognition,THUMOS’14 - Action Recognition benchmarking,2015-11,Yeung et. al.,17.1,44.07,17.1,100,38.8,0.21,mAP\\-at\\-0\\.5
1,1,Action Recognition,THUMOS’14 - Action Recognition benchmarking,2016-01,Shou et. al.,19.0,48.97,1.9,0.0876,38.8,0.23,mAP\\-at\\-0\\.5
2,1,Action Recognition,THUMOS’14 - Action Recognition benchmarking,2017-03,TURN,24.5,63.14,5.5,0.2535,38.8,0.3,mAP\\-at\\-0\\.5
3,1,Action Recognition,THUMOS’14 - Action Recognition benchmarking,2017-03,Single-stream R-C3D  (one-way buffer),27.0,69.59,2.5,0.1152,38.8,0.33,mAP\\-at\\-0\\.5
4,1,Action Recognition,THUMOS’14 - Action Recognition benchmarking,2017-03,Single-stream R-C3D  (two-way buffer),28.9,74.48,1.9,0.0876,38.8,0.35,mAP\\-at\\-0\\.5
5,1,Action Recognition,THUMOS’14 - Action Recognition benchmarking,2017-04,SSN,29.8,76.8,0.9,0.0415,38.8,0.36,mAP\\-at\\-0\\.5
6,1,Action Recognition,THUMOS’14 - Action Recognition benchmarking,2018-06,BSN,36.9,95.1,7.1,0.3272,38.8,0.45,mAP\\-at\\-0\\.5
7,1,Action Recognition,THUMOS’14 - Action Recognition benchmarking,2018-11,MGG UNet,37.4,96.39,0.5,0.023,38.8,0.46,mAP\\-at\\-0\\.5
8,1,Action Recognition,THUMOS’14 - Action Recognition benchmarking,2019-07,BMN,38.8,100.0,1.4,0.0645,38.8,0.47,mAP\\-at\\-0\\.5
9,1,Keypoint Detection,MPII Multi-Person - Keypoint Detection benchmarking,2016-05,DeeperCut,59.4,72.35,59.4,100,82.1,0.72,mAP\\-at\\-0\\.5
10,1,Keypoint Detection,MPII Multi-Person - Keypoint Detection benchmarking,2016-08,Local Joint-to-Person Association,62.2,75.76,2.8,0.1233,82.1,0.76,mAP\\-at\\-0\\.5
11,1,Keypoint Detection,MPII Multi-Person - Keypoint Detection benchmarking,2016-11,Associative Embedding,77.5,94.4,15.3,0.674,82.1,0.94,mAP\\-at\\-0\\.5
12,1,Keypoint Detection,MPII Multi-Person - Keypoint Detection benchmarking,2016-12,AlphaPose,82.1,100.0,4.6,0.2026,82.1,1.0,mAP\\-at\\-0\\.5
13,1,Weakly Supervised Action Localization,THUMOS 2014 - Weakly Supervised Action Localization benchmarking,2017-03,UntrimmedNets,13.7,50.74,13.7,100,27.0,0.17,mAP\\-at\\-0\\.5
14,1,Weakly Supervised Action Localization,THUMOS 2014 - Weakly Supervised Action Localization benchmarking,2017-12,STPN,16.9,62.59,3.2,0.2406,27.0,0.21,mAP\\-at\\-0\\.5
15,1,Weakly Supervised Action Localization,THUMOS 2014 - Weakly Supervised Action Localization benchmarking,2018-07,W-TALC,22.8,84.44,5.9,0.4436,27.0,0.28,mAP\\-at\\-0\\.5
16,1,Weakly Supervised Action Localization,THUMOS 2014 - Weakly Supervised Action Localization benchmarking,2019-06,CMCS,23.1,85.56,0.3,0.0226,27.0,0.28,mAP\\-at\\-0\\.5
17,1,Weakly Supervised Action Localization,THUMOS 2014 - Weakly Supervised Action Localization benchmarking,2019-08,3C-Net,26.6,98.52,3.5,0.2632,27.0,0.32,mAP\\-at\\-0\\.5
18,1,Weakly Supervised Action Localization,THUMOS 2014 - Weakly Supervised Action Localization benchmarking,2019-11,BaS-Net,27.0,100.0,0.4,0.0301,27.0,0.33,mAP\\-at\\-0\\.5
19,1,Instance Segmentation,NYU Depth v2 - Instance Segmentation benchmarking,2017-11,SGPN-CNN,30.5,100.0,30.5,100,30.5,0.37,mAP\\-at\\-0\\.5
20,1,Weakly Supervised Action Localization,ActivityNet-1.3 - Weakly Supervised Action Localization benchmarking,2017-12,STPN,29.3,84.93,29.3,100,34.5,0.36,mAP\\-at\\-0\\.5
21,1,Weakly Supervised Action Localization,ActivityNet-1.3 - Weakly Supervised Action Localization benchmarking,2019-05,MAAN,33.7,97.68,4.4,0.8462,34.5,0.41,mAP\\-at\\-0\\.5
22,1,Weakly Supervised Action Localization,ActivityNet-1.3 - Weakly Supervised Action Localization benchmarking,2019-06,CMCS,34.0,98.55,0.3,0.0577,34.5,0.41,mAP\\-at\\-0\\.5
23,1,Weakly Supervised Action Localization,ActivityNet-1.3 - Weakly Supervised Action Localization benchmarking,2019-11,BaS-Net,34.5,100.0,0.5,0.0962,34.5,0.42,mAP\\-at\\-0\\.5
24,1,Unsupervised Domain Adaptation,Cityscapes to Foggy Cityscapes - Unsupervised Domain Adaptation benchmarking,2018-03,DA-Faster,26.1,75.0,26.1,100,34.8,0.32,mAP\\-at\\-0\\.5
