,top_level_class,top_level_class_label,task_label,year,level_4,result
2730,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Semantic Segmentation,2019,3,4
2731,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Semantic Segmentation,2021,0,2
2732,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2015,0,7
2733,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2016,1,6
2734,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2016,2,1
2735,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2017,1,5
2736,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2017,2,2
2737,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2017,0,1
2738,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2018,0,14
2739,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2018,2,4
2740,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2018,1,3
2741,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2019,1,19
2742,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2019,2,3
2743,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2020,1,19
2744,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2020,0,3
2745,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2020,2,2
2746,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2021,3,23
2747,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2021,1,1
2748,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Object Segmentation,2021,2,1
2749,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Summarization,2017,0,2
2750,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Summarization,2018,1,2
2751,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Summarization,2019,2,2
2752,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Summarization,2020,1,1
2753,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Summarization,2020,2,1
2754,https://identifiers.org/ito:ITO_00101,Vision process,Unsupervised Video Summarization,2021,3,2
2755,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2015,0,1
2756,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2016,1,1
2757,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2017,1,1
2758,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2018,2,1
2759,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2019,0,1
2760,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2019,2,1
2761,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2020,0,1
2762,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2020,1,1
2763,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2020,3,1
2764,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Pose Estimation,2021,3,2
2765,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Re-Identification,2018,0,4
2766,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Re-Identification,2019,3,3
2767,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Re-Identification,2020,0,8
2768,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Re-Identification,2021,0,19
2769,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Re-Identification,2021,2,5
2770,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Re-Identification,2021,1,2
2771,https://identifiers.org/ito:ITO_00101,Vision process,Vehicle Re-Identification,2021,3,2
2772,https://identifiers.org/ito:ITO_00101,Vision process,Video Alignment,2017,0,1
2773,https://identifiers.org/ito:ITO_00101,Vision process,Video Alignment,2019,1,1
2774,https://identifiers.org/ito:ITO_00101,Vision process,Video Alignment,2020,3,1
2775,https://identifiers.org/ito:ITO_00101,Vision process,Video Captioning,2018,0,4
2776,https://identifiers.org/ito:ITO_00101,Vision process,Video Captioning,2019,1,3
2777,https://identifiers.org/ito:ITO_00101,Vision process,Video Captioning,2019,2,1
2778,https://identifiers.org/ito:ITO_00101,Vision process,Video Captioning,2020,0,14
2779,https://identifiers.org/ito:ITO_00101,Vision process,Video Captioning,2020,1,4
2780,https://identifiers.org/ito:ITO_00101,Vision process,Video Captioning,2021,3,18
2781,https://identifiers.org/ito:ITO_00101,Vision process,Video Classification,2016,0,3
2782,https://identifiers.org/ito:ITO_00101,Vision process,Video Classification,2017,3,2
2783,https://identifiers.org/ito:ITO_00101,Vision process,Video Classification,2019,0,4
2784,https://identifiers.org/ito:ITO_00101,Vision process,Video Classification,2019,1,1
2785,https://identifiers.org/ito:ITO_00101,Vision process,Video Classification,2020,3,5
2786,https://identifiers.org/ito:ITO_00101,Vision process,Video Classification,2020,0,2
2787,https://identifiers.org/ito:ITO_00101,Vision process,Video Classification,2021,0,2
2788,https://identifiers.org/ito:ITO_00101,Vision process,Video Classification,2021,3,2
2789,https://identifiers.org/ito:ITO_00101,Vision process,Video Deinterlacing,2017,0,3
2790,https://identifiers.org/ito:ITO_00101,Vision process,Video Deinterlacing,2018,3,3
2791,https://identifiers.org/ito:ITO_00101,Vision process,Video Denoising,2019,0,10
2792,https://identifiers.org/ito:ITO_00101,Vision process,Video Denoising,2020,3,10
2793,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2017,0,2
2794,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2018,1,2
2795,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2019,0,7
2796,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2019,1,2
2797,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2020,0,6
2798,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2020,1,5
2799,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2020,2,3
2800,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2020,3,1
2801,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2021,3,6
2802,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2021,2,5
2803,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2021,0,3
2804,https://identifiers.org/ito:ITO_00101,Vision process,Video Frame Interpolation,2021,1,3
2805,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2016,0,1
2806,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2017,0,1
2807,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2017,1,1
2808,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2018,1,2
2809,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2018,0,1
2810,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2019,0,7
2811,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2019,1,2
2812,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2020,3,6
2813,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2020,2,2
2814,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2020,1,1
2815,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2021,2,2
2816,https://identifiers.org/ito:ITO_00101,Vision process,Video Generation,2021,3,2
2817,https://identifiers.org/ito:ITO_00101,Vision process,Video Inpainting,2019,0,4
2818,https://identifiers.org/ito:ITO_00101,Vision process,Video Inpainting,2020,3,4
2819,https://identifiers.org/ito:ITO_00101,Vision process,Video Instance Segmentation,2017,0,2
2820,https://identifiers.org/ito:ITO_00101,Vision process,Video Instance Segmentation,2018,1,2
2821,https://identifiers.org/ito:ITO_00101,Vision process,Video Instance Segmentation,2018,0,1
2822,https://identifiers.org/ito:ITO_00101,Vision process,Video Instance Segmentation,2019,1,3
2823,https://identifiers.org/ito:ITO_00101,Vision process,Video Instance Segmentation,2019,0,2
2824,https://identifiers.org/ito:ITO_00101,Vision process,Video Instance Segmentation,2020,1,5
2825,https://identifiers.org/ito:ITO_00101,Vision process,Video Instance Segmentation,2021,1,5
2826,https://identifiers.org/ito:ITO_00101,Vision process,Video Instance Segmentation,2021,0,3
2827,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2017,0,2
2828,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2018,1,1
2829,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2019,0,1
2830,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2019,1,1
2831,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2020,1,1
2832,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2020,2,1
2833,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2020,3,1
2834,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2021,0,1
2835,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2021,2,1
2836,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Detection,2021,3,1
2837,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Segmentation,2018,0,4
2838,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Segmentation,2019,0,3
2839,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Segmentation,2019,3,3
2840,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Segmentation,2019,1,1
2841,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Segmentation,2020,3,4
2842,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Segmentation,2020,0,3
2843,https://identifiers.org/ito:ITO_00101,Vision process,Video Object Segmentation,2021,3,3
2844,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2017,0,3
2845,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2018,1,3
2846,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2018,0,1
2847,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2019,0,2
2848,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2019,3,1
2849,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2020,0,5
2850,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2020,1,4
2851,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2020,3,1
2852,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2021,3,7
2853,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2021,0,3
2854,https://identifiers.org/ito:ITO_00101,Vision process,Video Prediction,2021,2,2
2855,https://identifiers.org/ito:ITO_00101,Vision process,Video Question Answering,2015,0,2
2856,https://identifiers.org/ito:ITO_00101,Vision process,Video Question Answering,2018,1,2
2857,https://identifiers.org/ito:ITO_00101,Vision process,Video Question Answering,2019,0,1
2858,https://identifiers.org/ito:ITO_00101,Vision process,Video Question Answering,2020,1,3
2859,https://identifiers.org/ito:ITO_00101,Vision process,Video Question Answering,2020,0,1
2860,https://identifiers.org/ito:ITO_00101,Vision process,Video Question Answering,2021,1,2
2861,https://identifiers.org/ito:ITO_00101,Vision process,Video Question Answering,2021,2,1
2862,https://identifiers.org/ito:ITO_00101,Vision process,Video Question Answering,2021,3,1
2863,https://identifiers.org/ito:ITO_00101,Vision process,Video Reconstruction,2020,0,1
2864,https://identifiers.org/ito:ITO_00101,Vision process,Video Reconstruction,2021,0,16
2865,https://identifiers.org/ito:ITO_00101,Vision process,Video Reconstruction,2021,3,1
2866,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2015,0,4
2867,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2016,0,8
2868,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2017,1,3
2869,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2017,2,1
2870,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2018,0,10
2871,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2018,1,8
2872,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2019,1,21
2873,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2019,0,19
2874,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2019,2,1
2875,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2020,1,23
2876,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2020,0,3
2877,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2020,2,3
2878,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2020,3,3
2879,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2021,1,33
2880,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2021,0,25
2881,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2021,3,7
2882,https://identifiers.org/ito:ITO_00101,Vision process,Video Retrieval,2021,2,1
2883,https://identifiers.org/ito:ITO_00101,Vision process,Video Saliency Detection,2019,0,1
2884,https://identifiers.org/ito:ITO_00101,Vision process,Video Saliency Detection,2020,0,6
2885,https://identifiers.org/ito:ITO_00101,Vision process,Video Saliency Detection,2020,1,1
2886,https://identifiers.org/ito:ITO_00101,Vision process,Video Saliency Detection,2021,3,7
2887,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2014,0,24
2888,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2015,1,23
2889,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2015,0,6
2890,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2015,2,1
2891,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2016,2,25
2892,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2016,1,5
2893,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2018,1,30
2894,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2018,0,5
2895,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2019,1,22
2896,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2019,2,13
2897,https://identifiers.org/ito:ITO_00101,Vision process,Video Salient Object Detection,2020,3,35
2898,https://identifiers.org/ito:ITO_00101,Vision process,Video Segmentation,2017,0,1
2899,https://identifiers.org/ito:ITO_00101,Vision process,Video Segmentation,2018,3,1
2900,https://identifiers.org/ito:ITO_00101,Vision process,Video Semantic Segmentation,2016,0,1
2901,https://identifiers.org/ito:ITO_00101,Vision process,Video Semantic Segmentation,2018,2,1
2902,https://identifiers.org/ito:ITO_00101,Vision process,Video Semantic Segmentation,2020,1,1
2903,https://identifiers.org/ito:ITO_00101,Vision process,Video Semantic Segmentation,2021,0,1
