,ds_count,task,ds,date,model_label,value,percent_of_max_sota,gain,ratio,max_sota,percent_of_max_metric,merge
23,1,Question Answering,TriviaQA,2017-05,Mnemonic Reader,46.94,69.84,46.94,0.7,67.21,0.52,EM
24,1,Question Answering,TriviaQA,2017-06,Reading Twice for NLU,50.56,75.23,3.6,0.05,67.21,0.56,EM
25,1,Question Answering,TriviaQA,2017-10,S-Norm,66.37,98.75,15.8,0.24,67.21,0.73,EM
26,1,Question Answering,TriviaQA,2018-10,MemoReader,67.21,100.0,0.8,0.01,67.21,0.74,EM
27,1,Question Answering,SQuAD2.0,2017-11,FusionNet++ (ensemble),70.3,77.61,70.3,0.78,90.578,0.78,EM
28,1,Question Answering,SQuAD2.0,2017-12,SAN (ensemble model),71.316,78.73,1.0,0.01,90.578,0.79,EM
29,1,Question Answering,SQuAD2.0,2018-08,Reinforced Mnemonic Reader + Answer Verifier (single model),71.767,79.23,0.5,0.01,90.578,0.79,EM
30,1,Question Answering,SQuAD2.0,2018-10,BERT (single model),80.005,88.33,8.2,0.09,90.578,0.88,EM
31,1,Question Answering,SQuAD2.0,2019-06,XLNet (single model),87.926,97.07,7.9,0.09,90.578,0.97,EM
32,1,Question Answering,SQuAD2.0,2019-08,XLNet + SG-Net Verifier (ensemble),88.174,97.35,0.2,0.0,90.578,0.97,EM
33,1,Question Answering,SQuAD2.0,2019-09,ALBERT (ensemble model),89.731,99.06,1.6,0.02,90.578,0.99,EM
34,1,Question Answering,SQuAD2.0,2020-01,Retro-Reader (ensemble),90.578,100.0,0.8,0.01,90.578,1.0,EM
35,1,Open-Domain Question Answering,SearchQA,2018-07,Denoising QA,58.8,100.0,58.8,1.0,58.8,0.65,EM
36,1,Question Answering,SQuAD2.0 dev,2018-08,RMR + ELMo (Model-III),72.3,82.25,72.3,0.82,87.9,0.8,EM
37,1,Question Answering,SQuAD2.0 dev,2018-10,BERT large,78.7,89.53,6.4,0.07,87.9,0.87,EM
38,1,Question Answering,SQuAD2.0 dev,2019-06,XLNet (single model),87.9,100.0,9.2,0.1,87.9,0.97,EM
39,1,Open-Domain Question Answering,DuReader,2019-07,ERNIE 2.0 Large,64.2,100.0,64.2,1.0,64.2,0.71,EM
40,1,Question Answering,FQuAD,2020-02,CamemBERTQA,77.9,100.0,77.9,1.0,77.9,0.86,EM
0,1,Text Generation,COCO Captions,2016-09,SeqGAN,0.521,66.97,0.521,0.67,0.778,0.01,BLEU\\-4
1,1,Text Generation,COCO Captions,2017-05,RankGAN,0.557,71.59,0.0,0.0,0.778,0.02,BLEU\\-4
2,1,Text Generation,COCO Captions,2017-09,LeakGAN,0.778,100.0,0.2,0.26,0.778,0.02,BLEU\\-4
3,1,Text Generation,EMNLP2017 WMT,2016-09,SeqGAN,0.4541,72.42,0.4541,0.72,0.627,0.01,BLEU\\-4
4,1,Text Generation,EMNLP2017 WMT,2017-09,LeakGAN,0.627,100.0,0.2,0.32,0.627,0.02,BLEU\\-4
5,1,Question Answering,NarrativeQA,2016-11,BiDAF,15.69,51.56,15.69,0.52,30.43,0.43,BLEU\\-4
6,1,Question Answering,NarrativeQA,2018-09,MHPGM + NOIC,21.07,69.24,5.4,0.18,30.43,0.58,BLEU\\-4
7,1,Question Answering,NarrativeQA,2018-10,ConZNet,22.49,73.91,1.4,0.05,30.43,0.62,BLEU\\-4
8,1,Question Answering,NarrativeQA,2018-11,DecaProp,27.61,90.73,5.1,0.17,30.43,0.76,BLEU\\-4
9,1,Question Answering,NarrativeQA,2019-01,Masque (NarrativeQA + MS MARCO),30.43,100.0,2.8,0.09,30.43,0.83,BLEU\\-4
10,1,Question Generation,SQuAD1.1,2017-04,NQG++,13.27,55.5,13.27,0.55,23.91,0.36,BLEU\\-4
11,1,Question Generation,SQuAD1.1,2018-06,MPQG,13.91,58.18,0.6,0.03,23.91,0.38,BLEU\\-4
12,1,Question Generation,SQuAD1.1,2019-05,UniLM,22.78,95.27,8.9,0.37,23.91,0.62,BLEU\\-4
13,1,Question Generation,SQuAD1.1,2020-01,ProphetNet,23.91,100.0,1.1,0.05,23.91,0.66,BLEU\\-4
14,1,Text Generation,DailyDialog,2018-08,AEM+Attention,2.84,100.0,2.84,1.0,2.84,0.08,BLEU\\-4
15,1,Image Captioning,COCO,2019-05,"NIC (ResNet-50, CutMix)",24.9,100.0,24.9,1.0,24.9,0.68,BLEU\\-4
16,1,Image Captioning,Flickr30k Captions test,2019-09,Unified VLP,30.1,100.0,30.1,1.0,30.1,0.82,BLEU\\-4
17,1,Image Captioning,COCO Captions test,2019-09,Unified VLP,36.5,100.0,36.5,1.0,36.5,1.0,BLEU\\-4
0,1,Text Generation,EMNLP2017 WMT,2016-09,SeqGAN,0.859,89.85,0.859,0.9,0.956,0.02,BLEU\\-2
1,1,Text Generation,EMNLP2017 WMT,2017-09,LeakGAN,0.956,100.0,0.1,0.1,0.956,0.02,BLEU\\-2
2,1,Text Generation,Chinese Poems,2016-09,SeqGAN,0.738,90.89,0.738,0.91,0.812,0.02,BLEU\\-2
3,1,Text Generation,Chinese Poems,2017-05,RankGAN,0.812,100.0,0.1,0.12,0.812,0.02,BLEU\\-2
4,1,Text Generation,COCO Captions,2016-09,SeqGAN,0.831,87.47,0.831,0.87,0.95,0.02,BLEU\\-2
5,1,Text Generation,COCO Captions,2017-05,RankGAN,0.85,89.47,0.0,0.0,0.95,0.02,BLEU\\-2
6,1,Text Generation,COCO Captions,2017-09,LeakGAN,0.95,100.0,0.1,0.11,0.95,0.02,BLEU\\-2
7,1,Text Generation,DailyDialog,2018-08,AEM+Attention,5.69,100.0,5.69,1.0,5.69,0.12,BLEU\\-2
8,1,Image Captioning,COCO,2019-05,"NIC (ResNet-50, CutMix)",46.3,100.0,46.3,1.0,46.3,1.0,BLEU\\-2
0,1,Text Generation,EMNLP2017 WMT,2016-09,SeqGAN,0.6015,73.44,0.6015,0.73,0.819,0.02,BLEU\\-3
1,1,Text Generation,EMNLP2017 WMT,2017-09,LeakGAN,0.819,100.0,0.2,0.24,0.819,0.02,BLEU\\-3
2,1,Text Generation,COCO Captions,2016-09,SeqGAN,0.642,72.95,0.642,0.73,0.88,0.02,BLEU\\-3
3,1,Text Generation,COCO Captions,2017-05,RankGAN,0.672,76.36,0.0,0.0,0.88,0.02,BLEU\\-3
4,1,Text Generation,COCO Captions,2017-09,LeakGAN,0.88,100.0,0.2,0.23,0.88,0.03,BLEU\\-3
5,1,Text Generation,CMU-SE,2018-08,STWGAN-GP,0.617,100.0,0.617,1.0,0.617,0.02,BLEU\\-3
6,1,Text Generation,DailyDialog,2018-08,AEM+Attention,3.78,100.0,3.78,1.0,3.78,0.11,BLEU\\-3
7,1,Image Captioning,COCO,2019-05,"NIC (ResNet-50, CutMix)",33.6,100.0,33.6,1.0,33.6,1.0,BLEU\\-3
0,1,Text Generation,EMNLP2017 WMT,2016-09,SeqGAN,0.4498,90.32,0.4498,0.9,0.498,0.66,BLEU\\-5
1,1,Text Generation,EMNLP2017 WMT,2017-05,RankGAN,0.463,92.97,0.0,0.0,0.498,0.67,BLEU\\-5
2,1,Text Generation,EMNLP2017 WMT,2017-09,LeakGAN,0.498,100.0,0.0,0.0,0.498,0.73,BLEU\\-5
3,1,Text Generation,COCO Captions,2016-09,SeqGAN,0.427,62.24,0.427,0.62,0.686,0.62,BLEU\\-5
4,1,Text Generation,COCO Captions,2017-05,RankGAN,0.544,79.3,0.1,0.15,0.686,0.79,BLEU\\-5
5,1,Text Generation,COCO Captions,2017-09,LeakGAN,0.686,100.0,0.1,0.15,0.686,1.0,BLEU\\-5
0,1,Aspect-Based Sentiment Analysis,Sentihood,2016-10,LSTM-LOC,69.3,78.84,69.3,0.79,87.9,0.79,Aspect
1,1,Aspect-Based Sentiment Analysis,Sentihood,2018-04,Sentic LSTM + TA + SA,78.18,88.94,8.9,0.1,87.9,0.89,Aspect
2,1,Aspect-Based Sentiment Analysis,Sentihood,2018-06,Liu et al.,78.5,89.31,0.3,0.0,87.9,0.89,Aspect
3,1,Aspect-Based Sentiment Analysis,Sentihood,2019-03,BERT-pair-QA-B,87.9,100.0,9.4,0.11,87.9,1.0,Aspect
0,1,Aspect-Based Sentiment Analysis,Sentihood,2016-10,LSTM-LOC,81.9,87.5,81.9,0.88,93.6,0.88,Sentiment
1,1,Aspect-Based Sentiment Analysis,Sentihood,2018-04,Sentic LSTM + TA + SA,89.32,95.43,7.4,0.08,93.6,0.95,Sentiment
2,1,Aspect-Based Sentiment Analysis,Sentihood,2018-06,Liu et al.,91.0,97.22,1.7,0.02,93.6,0.97,Sentiment
3,1,Aspect-Based Sentiment Analysis,Sentihood,2019-03,BERT-pair-QA-B,93.3,99.68,2.3,0.02,93.6,1.0,Sentiment
4,1,Aspect-Based Sentiment Analysis,Sentihood,2019-03,BERT-pair-QA-M,93.6,100.0,0.3,0.0,93.6,1.0,Sentiment
0,1,Hypernym Discovery,Medical domain,2016-11,vTE,20.71,56.32,20.71,0.56,36.77,0.33,P\\-at\\-5
1,1,Hypernym Discovery,Medical domain,2018-06,CRIM,36.77,100.0,16.1,0.44,36.77,0.58,P\\-at\\-5
2,1,Hypernym Discovery,Music domain,2016-11,vTE,12.41,30.04,12.41,0.3,41.31,0.2,P\\-at\\-5
3,1,Hypernym Discovery,Music domain,2018-06,CRIM,41.31,100.0,28.9,0.7,41.31,0.65,P\\-at\\-5
4,1,Hypernym Discovery,General,2016-11,vTE,9.91,52.08,9.91,0.52,19.03,0.16,P\\-at\\-5
5,1,Hypernym Discovery,General,2018-06,CRIM,19.03,100.0,9.1,0.48,19.03,0.3,P\\-at\\-5
6,1,Multi-Label Text Classification,EUR-Lex,2019-05,LAHA,50.71,95.99,50.71,0.96,52.83,0.8,P\\-at\\-5
7,1,Multi-Label Text Classification,EUR-Lex,2019-06,NLP-Cap,52.83,100.0,2.1,0.04,52.83,0.84,P\\-at\\-5
8,1,Multi-Label Text Classification,Amazon-12K,2019-05,LAHA,63.16,100.0,63.16,1.0,63.16,1.0,P\\-at\\-5
9,1,Multi-Label Text Classification,Kan-Shan Cup,2019-05,LAHA,25.88,100.0,25.88,1.0,25.88,0.41,P\\-at\\-5
10,1,Multi-Label Text Classification,Wiki-30K,2019-05,LAHA,62.87,100.0,62.87,1.0,62.87,1.0,P\\-at\\-5
11,1,Multi-Label Text Classification,AAPD,2019-05,LAHA,41.19,100.0,41.19,1.0,41.19,0.65,P\\-at\\-5
12,1,Text Classification,RCV1,2019-06,NLP-Cap,56.33,100.0,56.33,1.0,56.33,0.89,P\\-at\\-5
0,1,Question Answering,NarrativeQA,2016-11,BiDAF,15.68,60.01,15.68,0.6,26.13,0.35,METEOR
1,1,Question Answering,NarrativeQA,2018-09,MHPGM + NOIC,19.03,72.83,3.4,0.13,26.13,0.42,METEOR
2,1,Question Answering,NarrativeQA,2018-10,ConZNet,19.24,73.63,0.2,0.01,26.13,0.42,METEOR
3,1,Question Answering,NarrativeQA,2018-11,DecaProp,21.8,83.43,2.6,0.1,26.13,0.48,METEOR
4,1,Question Answering,NarrativeQA,2019-01,Masque (NarrativeQA + MS MARCO),26.13,100.0,4.3,0.16,26.13,0.58,METEOR
5,1,Data-to-Text Generation,E2E NLG Challenge,2017-12,Gong,44.69,98.68,44.69,0.99,45.29,0.99,METEOR
6,1,Data-to-Text Generation,E2E NLG Challenge,2018-04,Sys1-Primary,45.17,99.74,0.5,0.01,45.29,1.0,METEOR
7,1,Data-to-Text Generation,E2E NLG Challenge,2018-11,TUDA,45.29,100.0,0.1,0.0,45.29,1.0,METEOR
8,1,Paper generation,ACL Title and Abstract Dataset,2018-05,Writing-editing Network,14.0,100.0,14,1.0,14,0.31,METEOR
9,1,KB-to-Language Generation,Wikipedia Person and Animal Dataset,2018-09,KB-to-Language Generation Model,23.4,100.0,23.4,1.0,23.4,0.52,METEOR
10,1,Table-to-Text Generation,Wikipedia Person and Animal Dataset,2018-09,KB-to-Language Generation Model,42.0,100.0,42,1.0,42,0.93,METEOR
11,1,Image Captioning,COCO,2019-05,"NIC (ResNet-50, CutMix)",23.1,100.0,23.1,1.0,23.1,0.51,METEOR
12,1,Image Captioning,Flickr30k Captions test,2019-09,Unified VLP,23.0,100.0,23,1.0,23,0.51,METEOR
13,1,Image Captioning,COCO Captions test,2019-09,Unified VLP,28.4,100.0,28.4,1.0,28.4,0.63,METEOR
0,1,Question Answering,NarrativeQA,2016-11,BiDAF,36.74,61.37,36.74,0.61,59.87,0.61,Rouge\\-L
1,1,Question Answering,NarrativeQA,2018-09,MHPGM + NOIC,44.16,73.76,7.4,0.12,59.87,0.74,Rouge\\-L
2,1,Question Answering,NarrativeQA,2018-10,ConZNet,46.67,77.95,2.5,0.04,59.87,0.78,Rouge\\-L
3,1,Question Answering,NarrativeQA,2019-01,Masque (NarrativeQA + MS MARCO),59.87,100.0,13.2,0.22,59.87,1.0,Rouge\\-L
4,1,Question Answering,MS MARCO,2016-11,BiDaF Baseline,23.96,45.9,23.96,0.46,52.2,0.4,Rouge\\-L
5,1,Question Answering,MS MARCO,2018-05,VNET,51.63,98.91,27.7,0.53,52.2,0.86,Rouge\\-L
6,1,Question Answering,MS MARCO,2018-11,Deep Cascade QA,52.01,99.64,0.4,0.01,52.2,0.87,Rouge\\-L
7,1,Question Answering,MS MARCO,2019-01,Masque Q&A Style,52.2,100.0,0.2,0.0,52.2,0.87,Rouge\\-L
0,1,Dialog Generation,Amazon-5,2017-01,mm,5.0,100.0,5,1.0,5,1.0,1\\ in\\ 10\\ R\\-at\\-2
0,1,Text Generation,Yahoo Questions,2017-02,CNN-VAE,63.9,100.0,63.9,1.0,63.9,1.0,Perplexity
0,1,Text Generation,Yahoo Questions,2017-02,CNN-VAE,10.0,100.0,10.0,1.0,10.0,1.0,KL
0,1,Text Generation,Yahoo Questions,2017-02,CNN-VAE,332.1,100.0,332.1,1.0,332.1,1.0,NLL
0,1,Coreference Resolution,CoNLL 2012,2017-07,Lee et al. (2017) + ELMo,70.4,100.0,70.4,1.0,70.4,1.0,Avg\\ F1
1,1,Knowledge Base Question Answering,WebQSP-WD,2018-08,GGNN,0.2588,100.0,0.2588,1.0,0.2588,0.0,Avg\\ F1
2,1,Dialog Generation,Persona-Chat,2020-04,P^2 Bot,19.77,100.0,19.77,1.0,19.77,0.28,Avg\\ F1
0,1,Sentiment Analysis,SemEval,2017-04,LSTMs+CNNs ensemble with multiple conv. ops ,0.685,100.0,0.685,1.0,0.685,0.7,F1\\-score
1,1,Humor Detection,200k Short Texts for Humor Detection,2020-04,ColBERT,0.981,100.0,0.981,1.0,0.981,1.0,F1\\-score
0,1,Semantic Textual Similarity,SentEval,2017-05,InferSent,86.3,98.29,86.3,0.98,87.8,0.98,SICK\\-E
1,1,Semantic Textual Similarity,SentEval,2018-03,GenSen,87.8,100.0,1.5,0.02,87.8,1.0,SICK\\-E
0,1,Semantic Textual Similarity,SentEval,2017-05,InferSent,0.884,99.55,0.884,1.0,0.888,1.0,SICK\\-R
1,1,Semantic Textual Similarity,SentEval,2018-03,GenSen,0.888,100.0,0.0,0.0,0.888,1.0,SICK\\-R
0,1,Abstract Anaphora Resolution,The ARRAU Corpus,2017-06,MR-LSTM,43.83,100.0,43.83,1.0,43.83,1.0,Average\\ Precision
0,1,Emotion Recognition in Conversation,SEMAINE,2017-07,bc-LSTM+Att,0.213,100.0,0.213,1.0,0.213,1.0,MAE\\ \\(Arousal\\)
0,1,Emotion Recognition in Conversation,SEMAINE,2017-07,bc-LSTM+Att,0.19,97.44,0.19,0.97,0.195,0.97,MAE\\ \\(Expectancy\\)
1,1,Emotion Recognition in Conversation,SEMAINE,2018-06,CMN,0.195,100.0,0.0,0.0,0.195,1.0,MAE\\ \\(Expectancy\\)
0,1,Emotion Recognition in Conversation,SEMAINE,2017-07,bc-LSTM+Att,8.67,99.2,8.67,0.99,8.74,0.99,MAE\\ \\(Power\\)
1,1,Emotion Recognition in Conversation,SEMAINE,2018-06,CMN,8.74,100.0,0.1,0.01,8.74,1.0,MAE\\ \\(Power\\)
0,1,Emotion Recognition in Conversation,SEMAINE,2017-07,bc-LSTM+Att,0.189,98.44,0.189,0.98,0.192,0.98,MAE\\ \\(Valence\\)
1,1,Emotion Recognition in Conversation,SEMAINE,2018-06,CMN,0.192,100.0,0.0,0.0,0.192,1.0,MAE\\ \\(Valence\\)
0,1,Fake News Detection,FNC-1,2017-07,3rd place at FNC-1,81.72,98.36,81.72,0.98,83.08,0.98,Weighted\\ Accuracy
1,1,Fake News Detection,FNC-1,2017-12,Bhatt et al,83.08,100.0,1.4,0.02,83.08,1.0,Weighted\\ Accuracy
0,1,Fake News Detection,FNC-1,2017-07,3rd place at FNC-1,97.9,99.86,97.9,1.0,98.04,1.0,Per\\-class\\ Accuracy\\ \\(Unrelated\\)
1,1,Fake News Detection,FNC-1,2017-12,Bhatt et al,98.04,100.0,0.1,0.0,98.04,1.0,Per\\-class\\ Accuracy\\ \\(Unrelated\\)
0,1,Fake News Detection,FNC-1,2017-07,3rd place at FNC-1,44.04,85.78,44.04,0.86,51.34,0.86,Per\\-class\\ Accuracy\\ \\(Agree\\)
1,1,Fake News Detection,FNC-1,2017-12,"Baseline based on word2vec + hand-crafted features (Bhatt et al., 2017)",50.7,98.75,6.7,0.13,51.34,0.99,Per\\-class\\ Accuracy\\ \\(Agree\\)
2,1,Fake News Detection,FNC-1,2018-11,"Bi-LSTM (max-pooling, attention)",51.34,100.0,0.6,0.01,51.34,1.0,Per\\-class\\ Accuracy\\ \\(Agree\\)
0,1,Fake News Detection,FNC-1,2017-07,3rd place at FNC-1,6.6,63.89,6.6,0.64,10.33,0.64,Per\\-class\\ Accuracy\\ \\(Disagree\\)
1,1,Fake News Detection,FNC-1,2017-12,"Baseline based on word2vec + hand-crafted features (Bhatt et al., 2017)",9.61,93.03,3.0,0.29,10.33,0.93,Per\\-class\\ Accuracy\\ \\(Disagree\\)
2,1,Fake News Detection,FNC-1,2018-11,"Bi-LSTM (max-pooling, attention)",10.33,100.0,0.7,0.07,10.33,1.0,Per\\-class\\ Accuracy\\ \\(Disagree\\)
0,1,Fake News Detection,FNC-1,2017-07,3rd place at FNC-1,81.38,94.98,81.38,0.95,85.68,0.95,Per\\-class\\ Accuracy\\ \\(Discuss\\)
1,1,Fake News Detection,FNC-1,2017-12,Bhatt et al,85.68,100.0,4.3,0.05,85.68,1.0,Per\\-class\\ Accuracy\\ \\(Discuss\\)
0,1,Relation Extraction,Wikipedia-Wikidata relations,2017-09,ContextAtt,0.159,100.0,0.159,1.0,0.159,1.0,Error\\ rate
0,1,Temporal Information Extraction,TempEval-3,2017-09,Ning et al.,67.2,100.0,67.2,1.0,67.2,1.0,Temporal\\ awareness
0,1,Word Sense Disambiguation,Supervised:,2017-09,Bi-LSTM<sub>att+LEX</sub>,72.0,90.34,72.0,0.9,79.7,0.9,Senseval\\ 2
1,1,Word Sense Disambiguation,Supervised:,2018-07,GAS<sub>ext</sub>,72.2,90.59,0.2,0.0,79.7,0.91,Senseval\\ 2
2,1,Word Sense Disambiguation,Supervised:,2018-11,"SemCor+WNGT, vocabulary reduced, ensemble",75.15,94.29,3.0,0.04,79.7,0.94,Senseval\\ 2
3,1,Word Sense Disambiguation,Supervised:,2019-05,"SemCor+WNGC, hypernyms",79.7,100.0,4.5,0.06,79.7,1.0,Senseval\\ 2
0,1,Word Sense Disambiguation,Supervised:,2017-09,Bi-LSTM<sub>att+LEX</sub>,69.4,89.2,69.4,0.89,77.8,0.89,Senseval\\ 3
1,1,Word Sense Disambiguation,Supervised:,2018-06,ELMo,69.6,89.46,0.2,0.0,77.8,0.89,Senseval\\ 3
2,1,Word Sense Disambiguation,Supervised:,2018-07,GAS<sub>ext</sub>,70.5,90.62,0.9,0.01,77.8,0.91,Senseval\\ 3
3,1,Word Sense Disambiguation,Supervised:,2019-05,"SemCor+WNGC, hypernyms",77.8,100.0,7.3,0.09,77.8,1.0,Senseval\\ 3
0,1,Word Sense Disambiguation,Supervised:,2017-09,Bi-LSTM<sub>att+LEX</sub>,66.4,84.37,66.4,0.84,78.7,0.84,SemEval\\ 2013
1,1,Word Sense Disambiguation,Supervised:,2017-09,Bi-LSTM<sub>att+LEX+POS</sub>,66.9,85.01,0.5,0.01,78.7,0.85,SemEval\\ 2013
2,1,Word Sense Disambiguation,Supervised:,2018-07,GAS<sub>ext</sub>,67.2,85.39,0.3,0.0,78.7,0.85,SemEval\\ 2013
3,1,Word Sense Disambiguation,Supervised:,2018-11,"SemCor+WNGT, vocabulary reduced, ensemble",72.63,92.29,5.4,0.07,78.7,0.92,SemEval\\ 2013
4,1,Word Sense Disambiguation,Supervised:,2019-05,"SemCor+WNGC, hypernyms",78.7,100.0,6.1,0.08,78.7,1.0,SemEval\\ 2013
5,1,Word Sense Disambiguation,Knowledge-based:,2018-01,WSD-TM,65.3,100.0,65.3,1.0,65.3,0.83,SemEval\\ 2013
0,1,Word Sense Disambiguation,Supervised:,2017-09,Bi-LSTM<sub>att+LEX</sub>,72.4,87.65,72.4,0.88,82.6,0.88,SemEval\\ 2015
1,1,Word Sense Disambiguation,Supervised:,2018-07,GAS<sub>ext</sub>,72.6,87.89,0.2,0.0,82.6,0.88,SemEval\\ 2015
2,1,Word Sense Disambiguation,Supervised:,2018-11,"SemCor+WNGT, vocabulary reduced, ensemble",74.46,90.15,1.9,0.02,82.6,0.9,SemEval\\ 2015
3,1,Word Sense Disambiguation,Supervised:,2019-05,"SemCor+WNGC, hypernyms",82.6,100.0,8.1,0.1,82.6,1.0,SemEval\\ 2015
4,1,Word Sense Disambiguation,Knowledge-based:,2018-01,WSD-TM,69.6,100.0,69.6,1.0,69.6,0.84,SemEval\\ 2015
0,1,Named Entity Recognition,Long-tail emerging entities,2017-09,SpinningBytes,39.33,97.74,39.33,0.98,40.24,0.98,F1\\ \\(surface\\ form\\)
1,1,Named Entity Recognition,Long-tail emerging entities,2018-06,Aguilar et al.,40.24,100.0,0.9,0.02,40.24,1.0,F1\\ \\(surface\\ form\\)
0,1,Machine Translation,20NEWS,2017-09,tensorflow/tensor2tensor,5.0,100.0,5,1.0,5,0.06,1\\-of\\-100\\ Accuracy
1,1,Conversational Response Selection,DSTC7 Ubuntu,2018-12,Sequential Inference Models,60.8,85.39,60.8,0.85,71.2,0.72,1\\-of\\-100\\ Accuracy
2,1,Conversational Response Selection,DSTC7 Ubuntu,2019-01,Sequential Attention-based Network,64.5,90.59,3.7,0.05,71.2,0.77,1\\-of\\-100\\ Accuracy
3,1,Conversational Response Selection,DSTC7 Ubuntu,2019-04,Bi-encoder (v2),70.9,99.58,6.4,0.09,71.2,0.84,1\\-of\\-100\\ Accuracy
4,1,Conversational Response Selection,DSTC7 Ubuntu,2019-11,Multi-context ConveRT,71.2,100.0,0.3,0.0,71.2,0.84,1\\-of\\-100\\ Accuracy
5,1,Conversational Response Selection,PolyAI AmazonQA,2019-04,PolyAI Encoder,71.3,84.58,71.3,0.85,84.3,0.85,1\\-of\\-100\\ Accuracy
6,1,Conversational Response Selection,PolyAI AmazonQA,2019-11,ConveRT,84.3,100.0,13.0,0.15,84.3,1.0,1\\-of\\-100\\ Accuracy
7,1,Conversational Response Selection,PolyAI Reddit,2019-04,PolyAI Encoder,61.3,85.38,61.3,0.85,71.8,0.73,1\\-of\\-100\\ Accuracy
8,1,Conversational Response Selection,PolyAI Reddit,2019-11,Multi-context ConveRT,71.8,100.0,10.5,0.15,71.8,0.85,1\\-of\\-100\\ Accuracy
9,1,Conversational Response Selection,PolyAI OpenSubtitles,2019-04,PolyAI Encoder,30.6,100.0,30.6,1.0,30.6,0.36,1\\-of\\-100\\ Accuracy
0,1,Visual Dialog,VisDial v0.9 val,2017-09,AMEM Seo et al. (2017),48.53,87.98,48.53,0.88,55.16,0.68,R\\-at\\-1
1,1,Visual Dialog,VisDial v0.9 val,2017-11,CoAtt Wu et al. (2018),50.29,91.17,1.8,0.03,55.16,0.71,R\\-at\\-1
2,1,Visual Dialog,VisDial v0.9 val,2019-02,DAN,53.33,96.68,3.0,0.05,55.16,0.75,R\\-at\\-1
3,1,Visual Dialog,VisDial v0.9 val,2019-04,9xFGA (VGG),55.16,100.0,1.8,0.03,55.16,0.77,R\\-at\\-1
4,1,Phrase Grounding,Flickr30k Entities Test,2018-05,BAN (Bottom-Up detector),69.69,97.7,69.69,0.98,71.33,0.98,R\\-at\\-1
5,1,Phrase Grounding,Flickr30k Entities Test,2019-08,VisualBERT,71.33,100.0,1.6,0.02,71.33,1.0,R\\-at\\-1
6,1,Visual Dialog,VisDial v1.0 test-std,2018-09,CorefNMN Kottur et al. (2018),47.55,85.44,47.55,0.85,55.65,0.67,R\\-at\\-1
7,1,Visual Dialog,VisDial v1.0 test-std,2019-02,DAN,49.63,89.18,2.1,0.04,55.65,0.7,R\\-at\\-1
8,1,Visual Dialog,VisDial v1.0 test-std,2019-04,5xFGA (F-RCNNx101),55.65,100.0,6.0,0.11,55.65,0.78,R\\-at\\-1
9,1,Phrase Grounding,Flickr30k Entities Dev,2019-08,VisualBERT,70.4,100.0,70.4,1.0,70.4,0.99,R\\-at\\-1
0,1,Visual Dialog,VisDial v0.9 val,2017-09,AMEM Seo et al. (2017),87.43,94.06,87.43,0.94,92.95,0.93,R\\-at\\-10
1,1,Visual Dialog,VisDial v0.9 val,2017-11,CoAtt Wu et al. (2018),88.81,95.55,1.4,0.02,92.95,0.94,R\\-at\\-10
2,1,Visual Dialog,VisDial v0.9 val,2019-02,DAN,90.38,97.24,1.6,0.02,92.95,0.96,R\\-at\\-10
3,1,Visual Dialog,VisDial v0.9 val,2019-04,9xFGA (VGG),92.95,100.0,2.6,0.03,92.95,0.99,R\\-at\\-10
4,1,Phrase Grounding,Flickr30k Entities Test,2018-05,BAN (Bottom-Up detector),86.35,99.82,86.35,1.0,86.51,0.92,R\\-at\\-10
5,1,Phrase Grounding,Flickr30k Entities Test,2019-08,VisualBERT,86.51,100.0,0.2,0.0,86.51,0.92,R\\-at\\-10
6,1,Visual Dialog,VisDial v1.0 test-std,2018-09,CorefNMN Kottur et al. (2018),88.8,94.42,88.8,0.94,94.05,0.94,R\\-at\\-10
7,1,Visual Dialog,VisDial v1.0 test-std,2019-02,DAN,89.35,95.0,0.5,0.01,94.05,0.95,R\\-at\\-10
8,1,Visual Dialog,VisDial v1.0 test-std,2019-04,5xFGA (F-RCNNx101),94.05,100.0,4.7,0.05,94.05,1.0,R\\-at\\-10
9,1,Phrase Grounding,Flickr30k Entities Dev,2019-08,VisualBERT,86.31,100.0,86.31,1.0,86.31,0.92,R\\-at\\-10
0,1,Visual Dialog,VisDial v0.9 val,2017-09,AMEM Seo et al. (2017),78.66,91.19,78.66,0.91,86.26,0.91,R\\-at\\-5
1,1,Visual Dialog,VisDial v0.9 val,2017-11,CoAtt Wu et al. (2018),80.71,93.57,2.0,0.02,86.26,0.93,R\\-at\\-5
2,1,Visual Dialog,VisDial v0.9 val,2019-02,DAN,82.42,95.55,1.7,0.02,86.26,0.95,R\\-at\\-5
3,1,Visual Dialog,VisDial v0.9 val,2019-04,9xFGA (VGG),86.26,100.0,3.8,0.04,86.26,0.99,R\\-at\\-5
4,1,Phrase Grounding,Flickr30k Entities Test,2018-05,BAN (Bottom-Up detector),84.22,99.11,84.22,0.99,84.98,0.97,R\\-at\\-5
5,1,Phrase Grounding,Flickr30k Entities Test,2019-08,VisualBERT,84.98,100.0,0.8,0.01,84.98,0.98,R\\-at\\-5
6,1,Visual Dialog,VisDial v1.0 test-std,2018-09,CorefNMN Kottur et al. (2018),78.1,90.05,78.1,0.9,86.73,0.9,R\\-at\\-5
7,1,Visual Dialog,VisDial v1.0 test-std,2019-02,DAN,79.75,91.95,1.7,0.02,86.73,0.92,R\\-at\\-5
